"20140423","SFN","COL",12,10
"20140423","PHI","LAN",2,5
"20140423","SDN","MIL",2,5
"20140423","SLN","NYN",2,3
"20140423","CIN","PIT",5,2
"20140423","ANA","WAS",4,5
"20140424","NYA","BOS",14,5
"20140424","KCA","CLE",1,5
"20140424","CHA","DET",4,7
"20140424","OAK","HOU",10,1
"20140424","MIN","TBA",9,7
"20140424","BAL","TOR",11,4
"20140424","ARI","CHN",5,2
"20140424","PHI","LAN",7,3
"20140424","SLN","NYN",1,4
"20140424","CIN","PIT",2,1
"20140424","SDN","WAS",4,3
"20140425","KCA","BAL",5,0
"20140425","TBA","CHA",6,9
"20140425","OAK","HOU",12,5
"20140425","DET","MIN",10,6
"20140425","ANA","NYA",13,1
"20140425","TEX","SEA",5,6
"20140425","BOS","TOR",8,1
"20140425","PHI","ARI",4,5
"20140425","CIN","ATL",4,5
"20140425","COL","LAN",5,4
"20140425","CHN","MIL",2,5
"20140425","MIA","NYN",3,4
"20140425","CLE","SFN",1,5
"20140425","PIT","SLN",0,1
"20140425","SDN","WAS",1,11
"20140426","KCA","BAL",2,3
"20140426","TBA","CHA",4,0
"20140426","OAK","HOU",6,7
"20140426","DET","MIN",3,5
"20140426","ANA","NYA",3,4
"20140426","TEX","SEA",6,3
"20140426","BOS","TOR",7,6
"20140426","PHI","ARI",6,5
"20140426","CIN","ATL",1,4
"20140426","COL","LAN",3,6
"20140426","CHN","MIL",3,5
"20140426","MIA","NYN",7,6
"20140426","CLE","SFN",3,5
"20140426","PIT","SLN",6,1
"20140426","SDN","WAS",0,4
"20140427","KCA","BAL",9,3
"20140427","TBA","CHA",2,9
"20140427","OAK","HOU",1,5
"20140427","ANA","NYA",2,3
"20140427","TEX","SEA",5,6
"20140427","BOS","TOR",1,7
"20140427","PHI","ARI",2,0
"20140427","CIN","ATL",0,1
"20140427","COL","LAN",6,1
"20140427","CHN","MIL",4,0
"20140427","MIA","NYN",0,4
"20140427","CLE","SFN",1,4
"20140427","PIT","SLN",0,7
"20140427","SDN","WAS",4,2
"20140428","CLE","ANA",3,6
"20140428","TBA","CHA",3,7
"20140428","OAK","TEX",4,0
"20140428","COL","ARI",8,5
"20140428","SDN","SFN",6,4
"20140428","MIL","SLN",5,3
"20140429","CLE","ANA",4,6
"20140429","TBA","BOS",4,7
"20140429","DET","CHA",4,3
"20140429","WAS","HOU",4,3
"20140429","TOR","KCA",7,10
"20140429","SEA","NYA",6,3
"20140429","OAK","TEX",9,3
"20140429","COL","ARI",5,4
"20140429","CHN","CIN",2,3
"20140429","ATL","MIA",0,9
"20140429","NYN","PHI",6,1
"20140429","SDN","SFN",0,6
"20140429","MIL","SLN",5,4
"20140430","CLE","ANA",1,7
"20140430","DET","CHA",5,1
"20140430","WAS","HOU",7,0
"20140430","TOR","KCA",2,4
"20140430","LAN","MIN",6,4
"20140430","OAK","TEX",12,1
"20140430","COL","ARI",4,5
"20140430","CHN","CIN",9,4
"20140430","ATL","MIA",3,9
"20140430","SDN","SFN",2,3
"20140430","MIL","SLN",3,9
"20140501","PIT","BAL",1,5
"20140501","PIT","BAL",5,6
"20140501","TBA","BOS",2,1
"20140501","TBA","BOS",6,5
"20140501","TOR","KCA",7,3
"20140501","LAN","MIN",9,4
"20140501","LAN","MIN",4,3
"20140501","SEA","NYA",4,2
"20140501","MIL","CIN",3,8
"20140501","NYN","COL",4,7
"20140501","ATL","MIA",4,5
"20140502","TEX","ANA",5,2
"20140502","OAK","BOS",1,7
"20140502","CHA","CLE",5,12
"20140502","SEA","HOU",4,5
"20140502","DET","KCA",8,2
"20140502","BAL","MIN",3,0
"20140502","TBA","NYA",10,5
"20140502","SFN","ATL",2,1
"20140502","SLN","CHN",5,6
"20140502","MIL","CIN",2,0
"20140502","NYN","COL",3,10
"20140502","LAN","MIA",3,6
"20140502","WAS","PHI",5,3
"20140502","TOR","PIT",5,6
"20140502","ARI","SDN",2,0
"20140503","TEX","ANA",3,5
"20140503","OAK","BOS",3,6
"20140503","CHA","CLE",0,2
"20140503","SEA","HOU",9,8
"20140503","DET","KCA",9,2
"20140503","BAL","MIN",1,6
"20140503","TBA","NYA",3,9
"20140503","SFN","ATL",3,1
"20140503","SLN","CHN",0,3
"20140503","MIL","CIN",2,6
"20140503","NYN","COL",10,11
"20140503","LAN","MIA",9,7
"20140503","WAS","PHI",2,7
"20140503","TOR","PIT",6,8
"20140503","ARI","SDN",4,3
"20140504","TEX","ANA",14,3
"20140504","OAK","BOS",3,2
"20140504","CHA","CLE",4,3
"20140504","SEA","HOU",8,7
"20140504","DET","KCA",9,4
"20140504","BAL","MIN",2,5
"20140504","TBA","NYA",5,1
"20140504","SFN","ATL",4,1
"20140504","SLN","CHN",5,4
"20140504","MIL","CIN",3,4
"20140504","NYN","COL",5,1
"20140504","LAN","MIA",4,5
"20140504","WAS","PHI",0,1
"20140504","TOR","PIT",7,2
"20140504","ARI","SDN",3,4
"20140505","NYA","ANA",1,4
"20140505","MIN","CLE",1,0
"20140505","HOU","DET",0,2
"20140505","SEA","OAK",4,2
"20140505","SLN","ATL",4,3
"20140505","CHA","CHN",3,1
"20140505","TEX","COL",2,8
"20140505","NYN","MIA",3,4
"20140505","ARI","MIL",3,8
"20140505","TOR","PHI",3,0
"20140505","SFN","PIT",11,10
"20140505","KCA","SDN",5,6
"20140505","LAN","WAS",0,4
"20140506","NYA","ANA",4,3
"20140506","CIN","BOS",3,4
"20140506","MIN","CLE",2,4
"20140506","HOU","DET",4,11
"20140506","SEA","OAK",8,3
"20140506","BAL","TBA",5,3
"20140506","SLN","ATL",1,2
"20140506","CHA","CHN",5,1
"20140506","TEX","COL",1,12
"20140506","NYN","MIA",0,3
"20140506","ARI","MIL",7,5
"20140506","TOR","PHI",6,5
"20140506","SFN","PIT",1,2
"20140506","KCA","SDN",3,1
"20140506","LAN","WAS",8,3
"20140507","NYA","ANA",9,2
"20140507","CIN","BOS",3,4
"20140507","CHN","CHA",3,8
"20140507","MIN","CLE",3,4
